Student-name,student_id,cgpa,coding_skill,communication_skill,aptitude_skill,problem_solving,projects_count,internship_count,internship_company_level,certification_count,certification_company_level,technical_skills,tools_known,placement_probability,placement_status
Student_6446,STU106445,7.7,10,6,4,3,6,2,1,7,2,7,3,75.92,1
Student_6447,STU106446,9.84,3,5,5,8,0,0,1,7,1,11,1,69.1,1
Student_6448,STU106447,7.42,7,10,3,2,5,0,1,6,0,7,4,70.84,1
Student_6449,STU106448,5.32,7,1,9,4,1,1,2,3,0,8,14,54.56,1
Student_6450,STU106449,7.76,1,1,2,3,6,1,0,6,1,2,14,44.4,0
Student_6451,STU106450,9.21,8,3,7,7,5,3,0,0,1,1,10,80.21,1
Student_6452,STU106451,9.98,7,9,1,8,2,1,1,5,2,9,5,82.7,1
Student_6453,STU106452,7.15,1,2,10,4,1,1,2,6,1,9,10,51.05,1
Student_6454,STU106453,6.6,8,10,7,6,6,2,2,2,0,4,9,80.62,1
Student_6455,STU106454,9.53,2,5,2,3,4,2,2,7,1,4,14,59.93,1
Student_6456,STU106455,5.96,8,9,5,7,1,2,0,7,2,10,1,72.41,1
Student_6457,STU106456,8.08,3,7,1,8,5,0,2,7,0,11,8,63.82,1
Student_6458,STU106457,7.03,10,8,5,7,6,2,1,4,2,3,4,82.33,1
Student_6459,STU106458,5.21,7,2,4,4,2,2,2,6,2,3,4,51.29,1
Student_6460,STU106459,6.74,6,5,1,10,6,4,0,4,2,5,1,67.0,1
Student_6461,STU106460,6.33,5,9,1,9,1,2,0,7,2,5,12,64.81,1
Student_6462,STU106461,8.43,10,1,7,10,6,0,0,8,2,4,8,80.51,1
Student_6463,STU106462,9.74,2,1,3,8,0,4,0,3,1,5,5,59.63,1
Student_6464,STU106463,6.34,2,10,10,6,6,0,2,3,2,3,3,68.25,1
Student_6465,STU106464,9.06,1,8,9,2,4,0,2,6,2,6,5,66.57,1
Student_6466,STU106465,5.28,9,2,9,10,0,4,0,6,2,8,7,68.58,1
Student_6467,STU106466,7.69,8,9,10,7,6,4,2,7,0,6,9,88.92,1
Student_6468,STU106467,5.35,8,10,9,9,0,4,1,6,2,7,14,79.06,1
Student_6469,STU106468,9.67,1,9,1,9,4,4,0,6,0,8,11,71.83,1
Student_6470,STU106469,8.83,5,4,4,9,4,0,0,5,1,7,9,70.2,1
Student_6471,STU106470,8.29,6,2,1,9,3,4,2,5,2,10,14,65.22,1
Student_6472,STU106471,9.12,2,3,1,6,2,1,1,2,2,5,13,55.47,1
Student_6473,STU106472,8.24,10,10,9,1,6,2,0,3,2,6,14,88.26,1
Student_6474,STU106473,9.84,5,1,5,6,0,2,1,3,1,6,7,65.7,1
Student_6475,STU106474,8.57,6,3,1,5,5,1,0,8,0,9,9,62.93,1
Student_6476,STU106475,9.62,9,5,3,7,0,0,2,5,2,5,12,78.43,1
Student_6477,STU106476,7.59,10,3,7,8,6,0,0,2,1,4,9,78.31,1
Student_6478,STU106477,5.59,1,3,2,1,4,2,2,3,1,2,13,36.36,0
Student_6479,STU106478,7.64,10,10,4,10,4,3,1,5,2,4,14,89.85,1
Student_6480,STU106479,5.63,3,6,2,4,6,1,2,5,0,2,12,50.12,1
Student_6481,STU106480,7.96,9,3,9,4,6,1,2,4,0,7,3,75.81,1
Student_6482,STU106481,7.41,1,3,9,1,1,2,0,0,1,10,5,49.82,0
Student_6483,STU106482,8.11,1,9,7,4,0,4,0,5,1,6,2,64.5,1
Student_6484,STU106483,5.05,1,2,7,7,0,3,1,3,0,6,10,43.29,0
Student_6485,STU106484,5.97,7,1,2,6,4,0,1,7,0,1,5,52.61,1
Student_6486,STU106485,7.46,5,10,10,4,5,0,1,0,1,3,7,76.66,1
Student_6487,STU106486,9.75,6,8,8,2,5,0,2,4,0,2,5,80.08,1
Student_6488,STU106487,6.92,8,3,1,7,0,0,2,3,2,4,8,59.78,1
Student_6489,STU106488,7.12,2,7,8,8,2,1,0,4,0,9,10,64.54,1
Student_6490,STU106489,8.57,2,2,5,9,3,1,1,8,0,11,2,60.09,1
Student_6491,STU106490,8.02,3,8,4,9,4,4,0,6,0,8,6,71.52,1
Student_6492,STU106491,6.49,3,9,10,4,4,1,0,2,2,1,10,66.58,1
Student_6493,STU106492,7.05,3,8,2,3,0,4,2,2,2,7,13,56.33,1
Student_6494,STU106493,6.09,4,8,3,5,6,4,0,6,2,10,6,61.59,1
Student_6495,STU106494,9.83,3,8,10,6,5,0,2,0,1,1,4,80.4,1
Student_6496,STU106495,5.65,2,7,2,8,3,0,0,7,2,9,1,51.9,1
Student_6497,STU106496,6.86,9,2,4,3,3,1,1,2,0,9,14,61.24,1
Student_6498,STU106497,5.13,6,8,3,6,5,1,1,7,0,3,6,61.18,1
Student_6499,STU106498,6.11,3,5,5,5,4,4,0,7,1,2,9,55.43,1
Student_6500,STU106499,8.9,9,6,7,7,4,2,0,1,1,8,12,85.21,1
Student_6501,STU106500,6.01,4,4,9,9,4,0,1,2,0,6,1,62.41,1
Student_6502,STU106501,5.4,4,1,5,7,2,3,1,0,0,3,6,48.64,0
Student_6503,STU106502,7.37,8,5,8,6,0,2,2,5,2,5,12,72.91,1
Student_6504,STU106503,5.05,7,3,2,9,2,0,1,2,1,10,4,54.63,1
Student_6505,STU106504,5.42,7,9,6,10,4,0,2,8,2,9,9,73.1,1
Student_6506,STU106505,9.04,10,4,8,4,3,1,1,0,2,8,9,81.23,1
Student_6507,STU106506,8.86,7,10,9,1,0,3,0,7,2,10,7,81.09,1
Student_6508,STU106507,9.58,10,2,4,8,0,3,0,6,2,2,1,79.41,1
Student_6509,STU106508,9.27,5,4,4,6,5,0,1,6,2,4,3,69.11,1
Student_6510,STU106509,8.42,7,3,7,6,4,4,0,7,0,10,1,73.67,1
Student_6511,STU106510,5.26,4,3,4,5,4,3,2,8,2,11,5,49.22,0
Student_6512,STU106511,8.91,8,5,5,10,4,2,2,7,1,9,7,82.42,1
Student_6513,STU106512,9.23,9,1,2,3,4,4,2,5,1,8,5,68.95,1
Student_6514,STU106513,9.0,3,5,2,6,6,1,1,0,2,3,3,64.07,1
Student_6515,STU106514,7.54,7,8,10,1,6,0,2,0,1,2,5,75.28,1
Student_6516,STU106515,6.16,10,10,5,7,4,0,0,6,1,4,9,80.01,1
Student_6517,STU106516,9.23,9,9,10,6,6,2,2,2,0,2,3,95.03,1
Student_6518,STU106517,8.64,1,1,10,5,4,2,1,2,0,10,14,58.67,1
Student_6519,STU106518,9.9,2,2,2,3,0,1,2,8,2,7,10,53.46,1
Student_6520,STU106519,5.78,7,2,6,8,2,1,0,3,0,10,6,59.79,1
Student_6521,STU106520,6.13,2,6,6,4,3,3,0,2,2,6,2,53.81,1
Student_6522,STU106521,6.06,7,1,8,9,6,4,1,1,1,1,4,66.57,1
Student_6523,STU106522,8.96,1,1,1,9,4,0,2,4,1,2,7,53.14,1
Student_6524,STU106523,5.93,3,2,7,5,3,3,0,8,0,10,9,50.75,1
Student_6525,STU106524,5.33,5,4,7,7,5,1,1,7,1,8,4,58.57,1
Student_6526,STU106525,9.99,6,2,9,6,0,2,1,7,2,10,10,74.8,1
Student_6527,STU106526,5.12,9,4,4,6,3,3,1,0,2,8,13,62.27,1
Student_6528,STU106527,9.18,9,3,7,4,0,2,1,8,0,6,3,75.55,1
Student_6529,STU106528,6.83,3,3,6,10,1,4,1,7,1,10,7,59.99,1
Student_6530,STU106529,9.21,8,9,4,8,2,2,1,2,1,10,2,85.88,1
Student_6531,STU106530,7.77,4,8,10,10,1,0,0,7,2,7,4,76.76,1
Student_6532,STU106531,9.51,7,10,8,3,0,4,2,8,2,2,5,85.37,1
Student_6533,STU106532,9.63,6,9,3,5,6,2,1,1,0,1,3,80.74,1
Student_6534,STU106533,5.05,8,1,8,1,5,3,2,0,0,11,14,54.63,1
Student_6535,STU106534,5.38,6,5,5,1,1,0,1,0,0,6,5,50.83,1
Student_6536,STU106535,6.25,4,4,4,9,0,0,0,0,0,10,2,55.42,1
Student_6537,STU106536,8.35,2,9,3,4,1,1,0,4,2,11,8,62.05,1
Student_6538,STU106537,9.44,7,3,10,9,0,1,2,1,0,3,13,80.55,1
Student_6539,STU106538,7.3,4,5,7,7,2,3,1,3,2,1,5,65.26,1
Student_6540,STU106539,8.03,9,8,7,10,5,1,2,0,1,1,8,88.56,1
Student_6541,STU106540,5.94,9,10,6,8,2,2,1,1,0,3,12,79.14,1
Student_6542,STU106541,9.02,7,5,3,9,2,1,1,6,2,10,13,75.48,1
Student_6543,STU106542,9.84,5,9,9,1,0,0,1,8,1,7,3,77.04,1
Student_6544,STU106543,6.34,3,2,2,7,3,3,1,5,0,2,2,48.97,0
Student_6545,STU106544,7.47,3,6,3,8,1,2,1,4,0,4,9,60.83,1
Student_6546,STU106545,5.43,9,5,1,2,6,0,1,6,2,4,5,57.27,1
Student_6547,STU106546,7.8,9,9,7,10,1,0,0,8,2,6,14,86.52,1
Student_6548,STU106547,7.51,4,7,2,9,1,4,0,1,2,7,8,66.09,1
Student_6549,STU106548,5.72,1,8,10,1,5,1,1,5,0,2,10,54.45,1
Student_6550,STU106549,7.21,10,7,8,3,1,2,2,2,1,1,5,77.37,1
Student_6551,STU106550,6.67,5,10,9,9,2,3,2,3,0,6,13,78.06,1
Student_6552,STU106551,7.61,8,10,2,1,3,3,0,4,0,3,6,72.16,1
Student_6553,STU106552,7.93,10,5,6,4,1,3,2,4,2,11,12,76.26,1
Student_6554,STU106553,5.04,4,5,1,10,3,4,1,7,1,6,2,54.02,1
Student_6555,STU106554,8.81,10,4,8,6,0,2,1,4,0,2,11,81.45,1
Student_6556,STU106555,8.57,10,2,5,6,0,0,1,1,2,10,1,72.56,1
Student_6557,STU106556,6.83,4,9,9,4,5,4,1,1,0,7,13,71.33,1
Student_6558,STU106557,5.26,9,10,3,10,1,1,1,0,2,10,2,74.17,1
Student_6559,STU106558,8.77,9,10,2,10,4,0,2,1,0,8,2,88.1,1
Student_6560,STU106559,9.78,7,10,7,10,5,3,2,0,2,5,13,95.51,1
Student_6561,STU106560,6.2,10,10,7,10,2,1,1,2,0,9,9,85.27,1
Student_6562,STU106561,6.62,8,3,10,1,5,2,1,4,2,6,7,65.96,1
Student_6563,STU106562,5.92,4,3,5,5,1,2,2,2,0,3,5,50.71,1
Student_6564,STU106563,7.88,8,3,7,5,2,4,2,6,1,2,9,71.53,1
Student_6565,STU106564,5.77,6,8,6,3,1,2,1,1,1,7,8,62.02,1
Student_6566,STU106565,6.78,3,6,9,3,2,3,2,4,2,1,10,60.36,1
Student_6567,STU106566,8.49,7,1,3,4,6,4,1,2,1,1,7,64.88,1
Student_6568,STU106567,7.8,3,3,4,3,4,4,0,1,1,8,5,55.34,1
Student_6569,STU106568,6.93,7,4,9,3,4,3,1,3,0,6,8,67.76,1
Student_6570,STU106569,7.1,5,2,10,3,5,2,2,8,1,3,10,61.63,1
Student_6571,STU106570,7.81,4,6,8,7,0,1,0,8,1,9,5,67.85,1
Student_6572,STU106571,5.03,3,10,10,9,5,4,2,5,1,1,13,70.42,1
Student_6573,STU106572,5.39,8,1,6,1,1,1,2,6,1,5,11,50.31,1
Student_6574,STU106573,9.41,4,1,3,8,4,1,2,0,2,1,12,63.43,1
Student_6575,STU106574,5.39,8,8,9,10,4,1,0,2,1,7,5,77.52,1
Student_6576,STU106575,8.53,10,4,9,1,5,1,1,1,2,1,14,78.08,1
Student_6577,STU106576,9.6,3,1,6,9,1,3,0,8,1,4,5,65.88,1
Student_6578,STU106577,6.35,10,7,2,8,5,0,0,7,0,2,2,73.96,1
Student_6579,STU106578,6.85,9,9,7,6,6,2,0,2,1,10,9,82.18,1
Student_6580,STU106579,7.84,6,10,9,6,5,0,0,7,0,9,10,81.57,1
Student_6581,STU106580,9.41,5,7,9,10,5,0,0,7,1,3,6,84.97,1
Student_6582,STU106581,9.71,5,1,3,7,1,4,1,7,1,6,12,65.75,1
Student_6583,STU106582,8.7,3,1,2,8,0,0,1,3,0,7,13,54.37,1
Student_6584,STU106583,5.43,2,1,5,7,4,0,2,6,2,2,2,43.66,0
Student_6585,STU106584,8.35,6,8,10,1,2,3,2,7,0,1,14,75.66,1
Student_6586,STU106585,7.05,1,7,7,10,1,1,2,4,2,2,1,62.56,1
Student_6587,STU106586,7.35,7,3,3,4,1,0,2,8,0,8,4,58.65,1
Student_6588,STU106587,5.25,5,3,4,4,1,0,1,8,1,9,4,46.92,0
Student_6589,STU106588,5.96,4,3,10,9,5,4,2,2,2,8,5,64.47,1
Student_6590,STU106589,8.95,9,2,2,9,5,2,1,2,2,1,4,75.77,1
Student_6591,STU106590,7.27,10,4,10,3,1,4,2,7,1,2,1,75.91,1
Student_6592,STU106591,6.51,1,7,2,9,4,2,0,6,2,4,2,55.89,1
Student_6593,STU106592,6.92,4,9,7,5,2,2,1,8,0,8,12,67.72,1
Student_6594,STU106593,9.27,3,3,2,6,0,2,1,1,2,9,6,58.9,1
Student_6595,STU106594,8.74,6,10,1,7,3,3,2,1,0,7,11,77.78,1
Student_6596,STU106595,6.36,5,7,4,3,4,3,2,6,0,8,10,60.39,1
Student_6597,STU106596,5.59,7,4,6,4,4,1,0,7,1,9,9,59.04,1
Student_6598,STU106597,6.26,1,1,10,5,6,2,0,2,1,4,8,50.36,1
Student_6599,STU106598,9.6,5,5,10,1,3,3,1,0,1,4,7,73.82,1
Student_6600,STU106599,7.91,2,8,4,8,3,3,2,6,0,11,7,66.54,1
Student_6601,STU106600,7.67,2,3,1,7,1,0,1,5,2,3,1,49.72,0
Student_6602,STU106601,7.98,2,10,1,2,2,2,2,0,0,7,5,58.88,1
Student_6603,STU106602,6.83,9,4,9,7,4,4,1,8,2,11,14,77.0,1
Student_6604,STU106603,9.04,10,3,1,9,4,0,1,5,0,4,4,77.26,1
Student_6605,STU106604,7.62,3,10,7,5,0,3,2,4,1,1,5,69.36,1
Student_6606,STU106605,5.58,4,8,7,6,3,3,2,2,1,8,12,62.97,1
Student_6607,STU106606,5.65,5,10,1,5,3,3,0,8,0,1,6,60.98,1
Student_6608,STU106607,7.68,4,8,1,1,4,3,2,6,2,3,6,59.39,1
Student_6609,STU106608,9.68,4,4,6,6,3,4,1,3,0,9,10,71.87,1
Student_6610,STU106609,6.54,5,2,8,7,1,1,2,0,1,11,13,58.84,1
Student_6611,STU106610,9.35,10,3,7,5,0,1,2,3,1,10,13,79.06,1
Student_6612,STU106611,8.82,9,3,6,3,4,2,0,2,1,1,5,74.12,1
Student_6613,STU106612,6.24,9,4,10,6,5,3,2,5,2,1,13,74.66,1
Student_6614,STU106613,5.18,6,2,3,7,0,2,0,0,0,3,3,50.04,1
Student_6615,STU106614,5.51,3,2,7,10,5,4,0,3,2,7,3,56.45,1
Student_6616,STU106615,8.64,6,3,6,10,6,2,1,0,0,6,8,75.68,1
Student_6617,STU106616,6.0,10,1,8,9,1,1,1,0,0,5,14,68.6,1
Student_6618,STU106617,6.86,4,8,4,7,0,1,1,5,1,11,8,62.94,1
Student_6619,STU106618,7.51,3,6,9,3,5,1,2,5,1,4,13,63.82,1
Student_6620,STU106619,8.63,6,3,1,1,3,2,2,8,2,5,12,58.06,1
Student_6621,STU106620,5.57,6,1,7,7,4,3,1,6,1,5,8,57.26,1
Student_6622,STU106621,7.03,2,3,9,8,0,0,2,5,0,11,13,56.81,1
Student_6623,STU106622,7.43,9,1,10,1,2,1,0,2,1,7,11,65.77,1
Student_6624,STU106623,7.7,8,3,1,5,4,2,1,2,0,10,7,64.01,1
Student_6625,STU106624,9.09,6,4,10,8,0,0,2,4,2,6,11,76.9,1
Student_6626,STU106625,5.86,1,6,3,10,4,1,2,5,1,9,5,53.31,1
Student_6627,STU106626,9.04,2,7,7,7,5,1,0,5,1,3,13,71.6,1
Student_6628,STU106627,8.46,4,7,9,2,0,4,1,7,0,7,12,69.29,1
Student_6629,STU106628,7.78,7,9,1,4,0,1,1,7,1,6,6,68.3,1
Student_6630,STU106629,8.5,9,8,6,6,3,0,2,0,2,3,14,83.06,1
Student_6631,STU106630,7.06,10,4,2,7,0,0,1,2,2,11,6,67.71,1
Student_6632,STU106631,5.69,5,6,5,7,2,3,0,4,1,7,11,60.57,1
Student_6633,STU106632,8.33,10,1,7,3,3,0,1,8,0,7,13,70.48,1
Student_6634,STU106633,7.62,2,8,7,8,2,2,0,3,2,10,9,67.66,1
Student_6635,STU106634,8.2,1,6,10,7,5,2,2,4,1,1,5,68.26,1
Student_6636,STU106635,6.69,10,2,7,4,2,1,0,0,1,6,11,66.8,1
Student_6637,STU106636,9.53,1,8,4,10,6,3,2,6,2,11,7,74.67,1
Student_6638,STU106637,7.94,5,4,6,4,1,1,2,1,0,7,9,62.13,1
Student_6639,STU106638,5.43,7,9,10,4,2,3,0,0,1,2,9,71.44,1
Student_6640,STU106639,7.25,9,4,6,5,0,4,0,1,1,10,1,70.73,1
Student_6641,STU106640,8.78,9,1,7,2,4,3,0,7,0,3,12,71.13,1
Student_6642,STU106641,8.97,8,7,9,9,3,4,2,0,0,9,7,90.03,1
Student_6643,STU106642,7.47,1,10,6,6,3,4,1,0,1,8,13,66.5,1
Student_6644,STU106643,9.47,5,5,10,8,3,1,2,0,0,11,14,80.11,1
Student_6645,STU106644,6.34,6,10,1,1,4,2,0,1,0,1,9,61.45,1
Student_6646,STU106645,7.05,6,5,8,6,2,3,2,0,0,3,4,68.8,1
Student_6647,STU106646,9.49,4,4,2,6,5,1,0,1,1,3,3,66.01,1
Student_6648,STU106647,9.48,1,6,3,8,6,4,0,6,0,11,1,68.24,1
Student_6649,STU106648,8.43,3,1,5,1,1,4,1,0,2,3,14,51.6,1
Student_6650,STU106649,9.29,10,3,6,5,0,0,2,1,2,2,7,77.12,1
Student_6651,STU106650,5.44,4,7,7,3,5,0,0,2,0,5,8,56.74,1
Student_6652,STU106651,9.32,4,8,4,6,3,3,2,1,2,3,13,74.41,1
Student_6653,STU106652,6.6,4,9,3,9,0,2,1,2,0,3,9,65.31,1
Student_6654,STU106653,5.89,5,1,9,10,2,0,0,6,0,11,3,59.09,1
Student_6655,STU106654,6.2,9,4,4,3,6,4,0,1,2,1,3,65.43,1
Student_6656,STU106655,7.09,4,2,9,9,5,1,2,2,1,6,1,64.42,1
Student_6657,STU106656,6.26,9,2,9,9,6,2,2,5,0,10,5,73.6,1
Student_6658,STU106657,6.6,9,1,3,1,1,3,2,3,0,9,8,55.11,1
Student_6659,STU106658,5.67,1,5,3,2,6,1,1,0,2,6,7,42.91,0
Student_6660,STU106659,6.48,5,2,8,4,3,3,1,7,2,6,7,57.47,1
Student_6661,STU106660,7.86,9,4,1,7,6,1,0,6,0,4,4,71.45,1
Student_6662,STU106661,7.21,4,9,6,2,2,1,2,7,2,1,1,63.77,1
Student_6663,STU106662,6.73,5,3,6,7,5,2,1,8,1,2,7,61.86,1
Student_6664,STU106663,8.73,4,8,9,5,1,3,2,8,1,2,3,75.47,1
Student_6665,STU106664,9.47,2,10,2,10,5,0,2,2,1,10,12,75.57,1
Student_6666,STU106665,8.78,10,6,8,7,3,1,1,8,0,1,5,87.01,1
Student_6667,STU106666,6.66,2,10,7,9,2,1,2,5,2,2,9,67.82,1
Student_6668,STU106667,8.72,2,5,2,9,0,0,0,1,2,5,3,60.12,1
Student_6669,STU106668,5.76,1,2,1,3,5,2,0,0,0,4,12,37.03,0
Student_6670,STU106669,5.65,3,3,4,3,4,2,2,3,0,8,2,45.67,0
Student_6671,STU106670,6.73,10,8,2,7,3,2,1,8,2,3,12,76.03,1
Student_6672,STU106671,9.04,1,9,3,5,1,4,2,1,0,4,11,65.36,1
Student_6673,STU106672,6.23,4,7,2,5,1,4,0,0,2,8,11,56.47,1
Student_6674,STU106673,5.32,1,1,9,5,4,2,2,1,2,1,10,44.36,0
Student_6675,STU106674,5.66,4,6,4,9,4,2,1,6,0,7,8,59.88,1
Student_6676,STU106675,9.29,3,7,1,4,2,0,1,4,0,6,2,62.38,1
Student_6677,STU106676,8.17,9,6,8,6,4,4,1,4,0,5,6,83.45,1
Student_6678,STU106677,6.27,1,10,4,6,3,3,1,3,0,1,6,58.9,1
Student_6679,STU106678,7.78,8,2,10,7,5,2,0,0,0,2,2,75.67,1
Student_6680,STU106679,7.64,9,9,8,2,4,2,2,7,0,5,5,80.78,1
Student_6681,STU106680,8.28,7,3,8,6,3,2,0,0,2,9,11,72.55,1
Student_6682,STU106681,6.17,1,6,9,9,0,1,1,2,1,7,1,57.94,1
Student_6683,STU106682,9.32,4,6,10,3,4,4,2,1,0,7,13,75.54,1
Student_6684,STU106683,6.55,10,8,7,2,0,3,2,1,2,1,11,74.19,1
Student_6685,STU106684,8.47,1,4,4,8,6,1,1,8,2,8,12,60.26,1
Student_6686,STU106685,5.08,4,6,2,1,5,1,2,8,2,4,7,46.24,0
Student_6687,STU106686,6.86,3,1,6,8,1,3,1,4,2,2,2,53.87,1
Student_6688,STU106687,6.76,2,9,4,5,5,3,2,1,0,7,12,61.41,1
Student_6689,STU106688,7.72,1,9,6,9,6,3,1,6,2,6,14,70.33,1
Student_6690,STU106689,5.36,6,7,8,9,4,3,0,7,1,9,9,70.03,1
Student_6691,STU106690,8.95,7,1,3,4,1,3,2,8,0,9,13,63.3,1
Student_6692,STU106691,6.09,6,3,1,1,5,2,0,3,1,4,12,49.12,0
Student_6693,STU106692,8.39,9,5,5,5,0,3,0,0,1,5,1,75.25,1
Student_6694,STU106693,9.02,9,4,3,7,1,3,0,6,2,5,4,76.62,1
Student_6695,STU106694,7.81,2,5,6,9,0,4,0,6,1,8,6,63.31,1
Student_6696,STU106695,8.7,2,7,3,10,2,2,0,0,0,1,3,67.98,1
Student_6697,STU106696,8.31,9,9,1,9,5,1,2,3,2,6,6,83.44,1
Student_6698,STU106697,6.78,1,1,9,9,5,2,2,3,0,5,4,55.26,1
Student_6699,STU106698,9.04,5,5,5,6,0,0,2,0,0,2,14,68.19,1
Student_6700,STU106699,6.47,1,3,2,2,2,3,0,6,1,4,2,40.42,0
Student_6701,STU106700,7.86,7,3,2,5,1,1,1,2,1,7,10,61.24,1
Student_6702,STU106701,8.73,9,2,9,3,0,0,1,0,0,2,11,72.07,1
Student_6703,STU106702,6.89,6,6,1,6,2,1,2,6,2,6,14,60.79,1
Student_6704,STU106703,6.51,2,6,10,5,0,2,0,2,0,5,5,58.72,1
Student_6705,STU106704,7.3,6,3,3,10,3,0,2,2,1,1,10,64.12,1
Student_6706,STU106705,9.09,9,1,10,1,5,3,0,2,0,1,12,75.2,1
Student_6707,STU106706,9.65,3,7,7,10,3,3,1,3,1,8,8,79.69,1
Student_6708,STU106707,7.73,9,2,1,10,1,0,1,4,0,9,2,67.53,1
Student_6709,STU106708,8.31,8,8,2,2,3,2,0,0,1,7,14,72.1,1
Student_6710,STU106709,9.52,7,3,6,5,5,0,1,2,0,9,11,74.07,1
Student_6711,STU106710,5.49,8,1,9,6,4,2,0,0,1,2,6,62.04,1
Student_6712,STU106711,6.16,10,10,9,1,2,1,2,2,2,10,8,77.17,1
Student_6713,STU106712,8.54,6,9,8,7,5,2,0,2,2,10,6,83.79,1
Student_6714,STU106713,9.12,3,5,3,3,5,0,0,3,2,8,5,61.14,1
Student_6715,STU106714,9.29,7,1,2,1,4,0,1,0,2,6,14,60.11,1
Student_6716,STU106715,7.08,4,10,1,7,3,1,0,4,0,7,14,65.52,1
Student_6717,STU106716,5.45,10,6,9,7,1,0,1,3,0,7,3,73.22,1
Student_6718,STU106717,7.19,5,10,5,10,4,4,0,4,1,6,8,78.43,1
Student_6719,STU106718,6.15,8,3,3,3,5,0,1,5,0,4,12,57.29,1
Student_6720,STU106719,6.46,7,4,10,6,6,4,0,2,0,3,10,72.13,1
Student_6721,STU106720,8.86,7,8,10,4,1,0,0,2,1,9,12,81.09,1
Student_6722,STU106721,5.38,8,5,5,4,0,0,0,4,0,5,2,58.2,1
Student_6723,STU106722,9.14,10,6,3,9,5,1,0,4,2,1,10,86.17,1
Student_6724,STU106723,7.14,3,10,9,7,4,4,2,8,2,1,9,74.83,1
Student_6725,STU106724,7.98,3,4,1,6,0,1,2,6,0,8,8,53.78,1
Student_6726,STU106725,5.45,2,6,1,9,4,4,1,5,0,5,6,52.25,1
Student_6727,STU106726,6.69,1,3,3,3,6,4,2,1,1,5,11,46.39,0
Student_6728,STU106727,5.45,10,10,6,4,2,3,2,8,0,11,9,75.49,1
Student_6729,STU106728,9.81,6,1,2,9,1,4,1,2,2,2,6,69.55,1
Student_6730,STU106729,9.04,6,6,1,4,0,1,2,6,1,8,8,65.93,1
Student_6731,STU106730,7.3,10,1,8,7,6,1,1,7,1,6,12,74.33,1
Student_6732,STU106731,6.12,8,10,10,9,3,2,2,8,1,1,12,83.82,1
Student_6733,STU106732,9.67,6,3,9,4,4,0,1,4,0,9,5,74.1,1
Student_6734,STU106733,6.72,6,8,10,9,5,3,1,5,0,6,14,79.96,1
Student_6735,STU106734,5.8,1,7,1,7,0,0,2,5,0,3,7,46.26,0
Student_6736,STU106735,7.82,7,8,3,4,6,1,1,4,1,6,2,72.42,1
Student_6737,STU106736,9.72,7,10,5,3,6,3,0,6,1,4,1,85.63,1
Student_6738,STU106737,5.02,10,10,7,6,4,4,2,0,2,9,8,78.89,1
Student_6739,STU106738,6.19,9,2,10,3,4,1,0,4,2,8,5,65.95,1
Student_6740,STU106739,9.69,7,10,4,7,4,1,2,5,0,2,9,86.65,1
Student_6741,STU106740,5.86,8,7,6,1,0,1,2,2,0,3,7,61.81,1
Student_6742,STU106741,5.57,4,4,1,7,0,1,1,1,2,8,4,47.62,0
Student_6743,STU106742,7.85,9,1,4,3,4,3,1,3,2,2,5,65.17,1
Student_6744,STU106743,9.31,1,3,8,9,3,0,1,2,0,10,3,65.3,1
Student_6745,STU106744,7.39,8,5,5,6,5,0,2,5,0,8,5,71.28,1
Student_6746,STU106745,9.97,3,10,8,7,1,4,1,5,0,8,10,83.22,1
Student_6747,STU106746,8.4,1,8,1,9,6,1,0,3,0,5,4,64.52,1
Student_6748,STU106747,5.37,2,2,10,6,4,1,0,3,2,5,3,50.23,1
Student_6749,STU106748,9.96,6,2,9,10,3,0,2,1,0,8,8,79.78,1
Student_6750,STU106749,7.04,5,8,4,2,1,4,2,6,0,7,4,62.52,1
Student_6751,STU106750,6.44,3,9,9,6,4,2,1,8,2,8,10,68.08,1
Student_6752,STU106751,7.79,9,10,8,6,6,3,0,8,2,1,4,89.31,1
Student_6753,STU106752,6.52,8,1,8,2,1,0,1,1,0,11,14,57.63,1
Student_6754,STU106753,5.43,3,2,2,7,4,3,1,8,0,7,11,45.93,0
Student_6755,STU106754,5.01,2,4,3,9,0,0,1,4,1,7,8,44.83,0
Student_6756,STU106755,7.25,8,3,10,10,4,4,1,5,0,2,5,79.23,1
Student_6757,STU106756,9.18,5,1,9,4,4,1,0,0,0,9,5,67.05,1
Student_6758,STU106757,7.86,9,4,3,5,4,2,1,6,2,6,14,70.88,1
Student_6759,STU106758,10.0,1,2,8,6,4,3,0,7,0,8,5,65.2,1
Student_6760,STU106759,6.43,10,10,5,1,3,2,0,4,0,6,11,74.84,1
Student_6761,STU106760,6.4,3,5,7,8,2,1,2,5,1,7,6,59.42,1
Student_6762,STU106761,5.8,5,1,4,9,3,0,1,3,0,3,5,52.5,1
Student_6763,STU106762,5.82,2,8,8,1,3,4,2,2,0,2,1,55.41,1
Student_6764,STU106763,6.43,3,10,4,4,0,1,2,2,2,4,14,58.97,1
Student_6765,STU106764,8.96,4,2,5,6,4,2,2,1,1,4,1,63.91,1
Student_6766,STU106765,9.53,4,3,1,10,3,2,0,5,0,5,13,67.3,1
Student_6767,STU106766,9.88,9,3,10,1,1,2,1,8,1,7,6,78.9,1
Student_6768,STU106767,6.16,1,4,8,3,4,0,2,2,0,3,2,48.26,0
